Code,Symbol,Name,Market,Sector
196300.KQ,196300,HLB펩,KOSDAQ,기초 의약물질 제조업
203450.KQ,203450,유니온바이오메트릭스,KOSDAQ,통신 및 방송 장비 제조업
215600.KQ,215600,신라젠,KOSDAQ,자연과학 및 공학 연구개발업
254120.KQ,254120,자비스,KOSDAQ,특수 목적용 기계 제조업
143210.KS,143210,핸즈코퍼레이션,KOSPI,자동차 신품 부품 제조업
241790.KQ,241790,티이엠씨씨엔에스,KOSDAQ,특수 목적용 기계 제조업
220100.KQ,220100,퓨쳐켐,KOSDAQ,의약품 제조업
144960.KQ,144960,뉴파워프라즈마,KOSDAQ,특수 목적용 기계 제조업
156100.KQ,156100,엘앤케이바이오,KOSDAQ,의료용 기기 제조업
220180.KQ,220180,핸디소프트,KOSDAQ,소프트웨어 개발 및 공급업
241560.KS,241560,두산밥캣,KOSPI,특수 목적용 기계 제조업
207940.KS,207940,삼성바이오로직스,KOSPI,기초 의약물질 제조업
237880.KQ,237880,클리오,KOSDAQ,기타 화학제품 제조업
900300.KQ,900300,오가닉티코스메틱,KOSDAQ,기타 금융업
238120.KQ,238120,얼라인드,KOSDAQ,사진장비 및 광학기기 제조업
252500.KQ,252500,세화피앤씨,KOSDAQ,기타 화학제품 제조업
243870.KS,243870,아이티센코어,KOSPI,"컴퓨터 프로그래밍, 시스템 통합 및 관리업"
216050.KQ,216050,인크로스,KOSDAQ,광고업
239610.KQ,239610,에이치엘사이언스,KOSDAQ,기타 식품 제조업
241710.KQ,241710,코스메카코리아,KOSDAQ,기타 화학제품 제조업
234080.KS,234080,JW생명과학,KOSPI,의약품 제조업
900290.KQ,900290,GRT,KOSDAQ,기타 금융업
251280.KS,251280,안지오랩,KOSPI,자연과학 및 공학 연구개발업
189300.KQ,189300,인텔리안테크,KOSDAQ,통신 및 방송 장비 제조업
072990.KQ,072990,에이치시티,KOSDAQ,기타 과학기술 서비스업
950140.KQ,950140,잉글우드랩,KOSDAQ,기타 화학제품 제조업
238090.KQ,238090,앤디포스,KOSDAQ,플라스틱제품 제조업
050960.KQ,050960,수산아이앤티,KOSDAQ,소프트웨어 개발 및 공급업
201490.KQ,201490,미투온,KOSDAQ,소프트웨어 개발 및 공급업
241590.KS,241590,화승엔터프라이즈,KOSPI,신발 및 신발 부분품 제조업
250930.KQ,250930,예선테크,KOSDAQ,플라스틱제품 제조업
229640.KS,229640,LS에코에너지,KOSPI,기타 금융업
241690.KQ,241690,유니테크노,KOSDAQ,자동차 신품 부품 제조업
250060.KQ,250060,모비스,KOSDAQ,"컴퓨터 프로그래밍, 시스템 통합 및 관리업"
242040.KQ,242040,나무기술,KOSDAQ,소프트웨어 개발 및 공급업
234920.KQ,234920,자이글,KOSDAQ,가정용 기기 제조업
249420.KS,249420,일동제약,KOSPI,의약품 제조업
900270.KQ,900270,헝셩그룹,KOSDAQ,기타 금융업
248170.KS,248170,샘표식품,KOSPI,기타 식품 제조업
191600.KS,191600,블루탑,KOSPI,전자부품 제조업
016740.KS,016740,두올,KOSPI,자동차 신품 부품 제조업
208860.KQ,208860,다산디엠씨,KOSDAQ,소프트웨어 개발 및 공급업
073560.KQ,073560,우리손에프앤지,KOSDAQ,"도축, 육류 가공 및 저장 처리업"
073560.KQ,073560,우리손에프앤지,KOSDAQ,"도축, 육류 가공 및 저장 처리업"
212310.KS,212310,오건에코텍,KOSPI,의료용 기기 제조업
123010.KQ,123010,알엔티엑스,KOSDAQ,전자부품 제조업
066830.KS,066830,제노텍,KOSPI,기타 화학제품 제조업
026960.KS,026960,동서,KOSPI,음·식료품 및 담배 도매업
123890.KS,123890,한국자산신탁,KOSPI,신탁업 및 집합투자업
034830.KS,034830,한국토지신탁,KOSPI,신탁업 및 집합투자업
142760.KQ,142760,모아라이프플러스,KOSDAQ,자연과학 및 공학 연구개발업
237750.KQ,237750,피앤씨테크,KOSDAQ,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업"
900260.KQ,900260,로스웰,KOSDAQ,기타 금융업
245450.KS,245450,씨앤에스링크,KOSPI,통신 및 방송 장비 제조업
195870.KS,195870,해성디에스,KOSPI,전자부품 제조업
237690.KQ,237690,에스티팜,KOSDAQ,의약품 제조업
144510.KQ,144510,지씨셀,KOSDAQ,"그외 기타 전문, 과학 및 기술 서비스업"
148250.KQ,148250,알엔투테크놀로지,KOSDAQ,전자부품 제조업
208850.KS,208850,이비테크,KOSPI,기타 전기장비 제조업
239340.KQ,239340,이스트에이드,KOSDAQ,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업"
243070.KQ,243070,휴온스,KOSDAQ,의약품 제조업
244880.KS,244880,나눔테크,KOSPI,의료용 기기 제조업
244880.KS,244880,나눔테크,KOSPI,의료용 기기 제조업
112190.KS,112190,KC산업,KOSPI,토목 건설업
070960.KS,070960,모나용평,KOSPI,일반 및 생활 숙박시설 운영업
101530.KS,101530,해태제과식품,KOSPI,기타 식품 제조업
240810.KQ,240810,원익IPS,KOSDAQ,특수 목적용 기계 제조업
238500.KS,238500,솔루믹스,KOSPI,"그외 기타 전문, 과학 및 기술 서비스업"
228850.KQ,228850,레이언스,KOSDAQ,의료용 기기 제조업
228340.KQ,228340,동양파일,KOSDAQ,"시멘트, 석회, 플라스터 및 그 제품 제조업"
004440.KS,004440,삼일씨엔에스,KOSPI,"시멘트, 석회, 플라스터 및 그 제품 제조업"
222110.KQ,222110,팬젠,KOSDAQ,의약품 제조업
211270.KQ,211270,AP위성,KOSDAQ,통신 및 방송 장비 제조업
115180.KQ,115180,큐리언트,KOSDAQ,자연과학 및 공학 연구개발업
065660.KQ,065660,안트로젠,KOSDAQ,기타 전문 도매업
236200.KQ,236200,슈프리마,KOSDAQ,통신 및 방송 장비 제조업
194370.KS,194370,제이에스코퍼레이션,KOSPI,"가죽, 가방 및 유사제품 제조업"
142210.KQ,142210,유니트론텍,KOSDAQ,자동차 부품 및 내장품 판매업
900250.KQ,900250,크리스탈신소재,KOSDAQ,기타 금융업
236340.KS,236340,메디젠휴먼케어,KOSPI,자연과학 및 공학 연구개발업
206950.KS,206950,볼빅,KOSPI,운동 및 경기용구 제조업
232530.KS,232530,이엠티,KOSPI,일차전지 및 이차전지 제조업
224060.KQ,224060,더코디,KOSDAQ,전자부품 제조업
109610.KQ,109610,에스와이,KOSDAQ,"구조용 금속제품, 탱크 및 증기발생기 제조업"
233990.KS,233990,질경이,KOSPI,기타 화학제품 제조업
226320.KS,226320,잇츠한불,KOSPI,기타 화학제품 제조업
215570.KS,215570,크로넥스,KOSPI,자연과학 및 공학 연구개발업
223310.KQ,223310,사토시홀딩스,KOSDAQ,상품 종합 도매업
232140.KQ,232140,와이씨,KOSDAQ,특수 목적용 기계 제조업
191410.KQ,191410,육일씨엔에쓰,KOSDAQ,전자부품 제조업
145020.KQ,145020,휴젤,KOSDAQ,기초 의약물질 제조업
222980.KQ,222980,한국맥널티,KOSDAQ,기타 식품 제조업
206560.KQ,206560,덱스터,KOSDAQ,"영화, 비디오물, 방송프로그램 제작 및 배급업"
013310.KQ,013310,아진산업,KOSDAQ,자동차 신품 부품 제조업
047920.KQ,047920,HLB제약,KOSDAQ,자연과학 및 공학 연구개발업
217730.KQ,217730,강스템바이오텍,KOSDAQ,기초 의약물질 제조업
234070.KS,234070,에이원큐브텍,KOSPI,산업용 기계 및 장비 임대업
133750.KQ,133750,메가엠디,KOSDAQ,일반 교습 학원
225530.KQ,225530,HC보광산업,KOSDAQ,기타 비금속 광물제품 제조업
140860.KQ,140860,파크시스템스,KOSDAQ,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외"
230240.KQ,230240,에치에프알,KOSDAQ,통신 및 방송 장비 제조업
122640.KQ,122640,예스티,KOSDAQ,특수 목적용 기계 제조업
222040.KQ,222040,코스맥스엔비티,KOSDAQ,기타 식품 제조업
058110.KQ,058110,멕아이씨에스,KOSDAQ,의료용 기기 제조업
217820.KQ,217820,원익피앤이,KOSDAQ,특수 목적용 기계 제조업
075580.KS,075580,세진중공업,KOSPI,선박 및 보트 건조업
221840.KQ,221840,하이즈항공,KOSDAQ,"항공기,우주선 및 부품 제조업"
180400.KQ,180400,DXVX,KOSDAQ,기타 과학기술 서비스업
221980.KQ,221980,케이디켐,KOSDAQ,기타 화학제품 제조업
212560.KQ,212560,네오오토,KOSDAQ,자동차 신품 부품 제조업
227950.KQ,227950,엔투텍,KOSDAQ,특수 목적용 기계 제조업
214370.KQ,214370,케어젠,KOSDAQ,기초 의약물질 제조업
185490.KQ,185490,아이진,KOSDAQ,자연과학 및 공학 연구개발업
190510.KQ,190510,나무가,KOSDAQ,전자부품 제조업
056090.KQ,056090,시지메드텍,KOSDAQ,의료용 기기 제조업
214330.KS,214330,금호에이치티,KOSPI,자동차 신품 부품 제조업
089590.KS,089590,제주항공,KOSPI,항공 여객 운송업
226340.KQ,226340,본느,KOSDAQ,기타 화학제품 제조업
217950.KS,217950,파마리서치바이오,KOSPI,의약품 제조업
092590.KS,092590,럭스피아,KOSPI,반도체 제조업
229500.KS,229500,노브메타파마,KOSPI,자연과학 및 공학 연구개발업
182400.KQ,182400,엔케이젠바이오텍코리아,KOSDAQ,기초 의약물질 제조업
227840.KS,227840,현대코퍼레이션홀딩스,KOSPI,음·식료품 및 담배 도매업
092870.KQ,092870,엑시콘,KOSDAQ,특수 목적용 기계 제조업
224810.KS,224810,엄지하우스,KOSPI,실내건축 및 건축마무리 공사업
200580.KS,200580,메디쎄이,KOSPI,의료용 기기 제조업
225430.KQ,225430,케이엠제약,KOSDAQ,기타 화학제품 제조업
225590.KQ,225590,패션플랫폼,KOSDAQ,봉제의복 제조업
079550.KS,079550,LIG디펜스앤에어로스페이스,KOSPI,무기 및 총포탄 제조업
225570.KQ,225570,넥슨게임즈,KOSDAQ,소프트웨어 개발 및 공급업
217190.KQ,217190,제너셈,KOSDAQ,특수 목적용 기계 제조업
219130.KQ,219130,타이거일렉,KOSDAQ,전자부품 제조업
039570.KS,039570,HDC랩스,KOSPI,전기 및 통신 공사업
002690.KS,002690,동일제강,KOSPI,1차 철강 제조업
175140.KQ,175140,아고스,KOSDAQ,통신 및 방송 장비 제조업
222080.KQ,222080,SFA넥셀,KOSDAQ,특수 목적용 기계 제조업
224110.KQ,224110,에이텍모빌리티,KOSDAQ,통신 및 방송 장비 제조업
196700.KQ,196700,웹스,KOSDAQ,합성고무 및 플라스틱 물질 제조업
095570.KS,095570,AJ네트웍스,KOSPI,산업용 기계 및 장비 임대업
131760.KQ,131760,파인텍,KOSDAQ,특수 목적용 기계 제조업
222800.KQ,222800,심텍,KOSDAQ,전자부품 제조업
189980.KQ,189980,흥국에프엔비,KOSDAQ,비알코올음료 및 얼음 제조업
222420.KQ,222420,쎄노텍,KOSDAQ,기타 비금속 광물제품 제조업
094360.KQ,094360,칩스앤미디어,KOSDAQ,반도체 제조업
127710.KQ,127710,아시아경제,KOSDAQ,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업"
224760.KS,224760,엔에스컴퍼니,KOSPI,토목 건설업
214430.KQ,214430,아이쓰리시스템,KOSDAQ,전자부품 제조업
067730.KQ,067730,로지시스,KOSDAQ,"컴퓨터 프로그래밍, 시스템 통합 및 관리업"
222670.KS,222670,플럼라인생명과학,KOSPI,자연과학 및 공학 연구개발업
220260.KQ,220260,켐트로스,KOSDAQ,기타 화학제품 제조업
214450.KQ,214450,파마리서치,KOSDAQ,의료용품 및 기타 의약 관련제품 제조업
219550.KQ,219550,디와이디,KOSDAQ,생활용품 도매업
087010.KQ,087010,펩트론,KOSDAQ,기초 의약물질 제조업
214320.KS,214320,이노션,KOSPI,광고업
214420.KS,214420,토니모리,KOSPI,기타 화학제품 제조업
086220.KS,086220,광동헬스바이오,KOSPI,기타 식품 제조업
223220.KS,223220,로지스몬,KOSPI,기타 운송관련 서비스업
085620.KS,085620,미래에셋생명,KOSPI,보험업
218410.KQ,218410,RFHIC,KOSDAQ,통신 및 방송 장비 제조업
094170.KQ,094170,동운아나텍,KOSDAQ,반도체 제조업
178780.KQ,178780,일월지엠엘,KOSDAQ,상품 종합 도매업
214180.KQ,214180,헥토이노베이션,KOSDAQ,기타 정보 서비스업
214390.KS,214390,경보제약,KOSPI,기초 의약물질 제조업
216400.KS,216400,인바이츠바이오코아,KOSPI,자연과학 및 공학 연구개발업
166480.KQ,166480,코아스템켐온,KOSDAQ,의약품 제조업
210980.KS,210980,SK디앤디,KOSPI,부동산 임대 및 공급업
103660.KS,103660,씨앗,KOSPI,기타 화학제품 제조업
103660.KS,103660,씨앗,KOSPI,기타 화학제품 제조업
177350.KQ,177350,베셀,KOSDAQ,플라스틱제품 제조업
217270.KQ,217270,넵튠,KOSDAQ,소프트웨어 개발 및 공급업
218150.KQ,218150,미래생명자원,KOSDAQ,동물용 사료 및 조제식품 제조업
160980.KQ,160980,싸이맥스,KOSDAQ,특수 목적용 기계 제조업
217500.KQ,217500,러셀,KOSDAQ,특수 목적용 기계 제조업
087600.KQ,087600,픽셀플러스,KOSDAQ,전자부품 제조업
187420.KQ,187420,HLB제넥스,KOSDAQ,기초 의약물질 제조업
217880.KS,217880,틸론,KOSPI,소프트웨어 개발 및 공급업
076340.KS,076340,지에이이노더스,KOSPI,기반조성 및 시설물 축조관련 전문공사업
215380.KQ,215380,콜마바이오텍,KOSDAQ,자연과학 및 공학 연구개발업
215480.KQ,215480,토박스코리아,KOSDAQ,"섬유, 의복, 신발 및 가죽제품 소매업"
215790.KQ,215790,이노인스트루먼트,KOSDAQ,통신 및 방송 장비 제조업
215360.KQ,215360,우리산업,KOSDAQ,자동차 신품 부품 제조업
215200.KQ,215200,메가스터디교육,KOSDAQ,일반 교습 학원
217320.KS,217320,썬테크,KOSPI,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업"
217320.KS,217320,썬테크,KOSPI,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업"
215090.KQ,215090,솔디펜스,KOSDAQ,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외"
215100.KQ,215100,로보로보,KOSDAQ,기타 전기장비 제조업
214680.KQ,214680,디알텍,KOSDAQ,의료용 기기 제조업
195990.KQ,195990,루트K,KOSDAQ,특수 목적용 기계 제조업
215000.KQ,215000,골프존,KOSDAQ,소프트웨어 개발 및 공급업
214150.KQ,214150,클래시스,KOSDAQ,의료용 기기 제조업
214270.KQ,214270,FSN,KOSDAQ,소프트웨어 개발 및 공급업
145210.KS,145210,다이나믹디자인,KOSPI,특수 목적용 기계 제조업
145210.KS,145210,다이나믹디자인,KOSPI,특수 목적용 기계 제조업
189690.KQ,189690,포시에스,KOSDAQ,소프트웨어 개발 및 공급업
213420.KQ,213420,덕산네오룩스,KOSDAQ,전자부품 제조업
213500.KS,213500,한솔제지,KOSPI,"펄프, 종이 및 판지 제조업"
210540.KS,210540,디와이파워,KOSPI,특수 목적용 기계 제조업
060480.KQ,060480,국일신동,KOSDAQ,1차 비철금속 제조업
193250.KQ,193250,링크드,KOSDAQ,전자부품 제조업
206640.KQ,206640,바디텍메드,KOSDAQ,의료용품 및 기타 의약 관련제품 제조업
208640.KQ,208640,썸에이지,KOSDAQ,소프트웨어 개발 및 공급업
200470.KQ,200470,에이팩트,KOSDAQ,반도체 제조업
200670.KQ,200670,휴메딕스,KOSDAQ,의약품 제조업
189860.KQ,189860,서전기전,KOSDAQ,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업"
067390.KQ,067390,아스트,KOSDAQ,"항공기,우주선 및 부품 제조업"
080580.KQ,080580,오킨스전자,KOSDAQ,전자부품 제조업
208350.KQ,208350,지란지교시큐리티,KOSDAQ,소프트웨어 개발 및 공급업
208710.KQ,208710,포톤,KOSDAQ,전자부품 제조업
160550.KQ,160550,NEW,KOSDAQ,"영화, 비디오물, 방송프로그램 제작 및 배급업"
124500.KQ,124500,아이티센글로벌,KOSDAQ,"컴퓨터 프로그래밍, 시스템 통합 및 관리업"
208890.KS,208890,미래엔에듀파트너,KOSPI,교육지원 서비스업
028260.KS,028260,삼성물산,KOSPI,기타 전문 도매업
142280.KQ,142280,녹십자엠에스,KOSDAQ,의료용품 및 기타 의약 관련제품 제조업
187220.KQ,187220,디티앤씨,KOSDAQ,기타 과학기술 서비스업
208370.KQ,208370,셀바스헬스케어,KOSDAQ,의료용 기기 제조업
208140.KQ,208140,정다운,KOSDAQ,"도축, 육류 가공 및 저장 처리업"
208140.KQ,208140,정다운,KOSDAQ,"도축, 육류 가공 및 저장 처리업"
149980.KQ,149980,하이로닉,KOSDAQ,의료용 기기 제조업
084650.KQ,084650,랩지노믹스,KOSDAQ,자연과학 및 공학 연구개발업
200710.KQ,200710,에이디테크놀로지,KOSDAQ,반도체 제조업
200780.KQ,200780,비씨월드제약,KOSDAQ,의약품 제조업
207760.KQ,207760,미스터블루,KOSDAQ,기타 정보 서비스업
196170.KQ,196170,알테오젠,KOSDAQ,자연과학 및 공학 연구개발업
206400.KQ,206400,베노티앤알,KOSDAQ,실내건축 및 건축마무리 공사업
140520.KQ,140520,대창스틸,KOSDAQ,1차 철강 제조업
173940.KQ,173940,에프엔씨엔터,KOSDAQ,창작 및 예술관련 서비스업
205470.KQ,205470,휴마시스,KOSDAQ,의료용품 및 기타 의약 관련제품 제조업
112610.KS,112610,씨에스윈드,KOSPI,"구조용 금속제품, 탱크 및 증기발생기 제조업"
200230.KQ,200230,텔콘RF제약,KOSDAQ,의약품 제조업
204840.KQ,204840,지엘팜텍,KOSDAQ,생활용품 도매업
204620.KQ,204620,글로벌텍스프리,KOSDAQ,금융 지원 서비스업
196490.KQ,196490,디에이테크놀로지,KOSDAQ,특수 목적용 기계 제조업
018260.KS,018260,삼성에스디에스,KOSPI,"컴퓨터 프로그래밍, 시스템 통합 및 관리업"
149010.KS,149010,아이케이세미콘,KOSPI,반도체 제조업
205500.KQ,205500,넥써쓰,KOSDAQ,소프트웨어 개발 및 공급업
205100.KQ,205100,엑셈,KOSDAQ,소프트웨어 개발 및 공급업
191420.KQ,191420,테고사이언스,KOSDAQ,기초 의약물질 제조업
192440.KQ,192440,슈피겐코리아,KOSDAQ,그외 기타 제품 제조업
143540.KQ,143540,영우디에스피,KOSDAQ,특수 목적용 기계 제조업
121060.KS,121060,유니포인트,KOSPI,"컴퓨터 프로그래밍, 시스템 통합 및 관리업"
203650.KQ,203650,드림시큐리티,KOSDAQ,소프트웨어 개발 및 공급업
041920.KQ,041920,메디아나,KOSDAQ,의료용 기기 제조업
204320.KS,204320,HL만도,KOSPI,자동차 신품 부품 제조업
194480.KQ,194480,데브시스터즈,KOSDAQ,소프트웨어 개발 및 공급업
192410.KQ,192410,오늘이엔엠,KOSDAQ,통신 및 방송 장비 제조업
198440.KQ,198440,강동씨앤엘,KOSDAQ,"시멘트, 석회, 플라스터 및 그 제품 제조업"
198440.KQ,198440,강동씨앤엘,KOSDAQ,"시멘트, 석회, 플라스터 및 그 제품 제조업"
202960.KS,202960,판도라티비,KOSPI,소프트웨어 개발 및 공급업
200880.KS,200880,서연이화,KOSPI,자동차 신품 부품 제조업
187270.KQ,187270,신화콘텍,KOSDAQ,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업"
192400.KS,192400,쿠쿠홀딩스,KOSPI,기타 금융업
177830.KQ,177830,파버나인,KOSDAQ,전자부품 제조업
